,date,tweet
4712,2022-10-29,"😭  Entsetzt, wegen der schrecklichen Ereignisse in #Seoul.  Sie waren gekommen, um fröhlich Halloween zu feiern. :(  »Mindestens 120 Tote nach Gedränge in Seoul«   https://t.co/eiXGscF6P7"
4713,2022-10-29,This accident is very sad! Condolences to the families of those affected by this accident. #Seoul #SouthKorea #Halloween
4714,2022-10-29,Habt Ihr das Gedränge in #Itaewon / #Seoul vor dem Unglück gesehen?   Quelle: TikTok  https://t.co/p3RkiXRWz8
4715,2022-10-29,#seoul #rip  https://t.co/ZURXzSv8gK
4716,2022-10-29,"59 dead after Halloween crowd surge in Seoul: officials ( https://t.co/E2pI56Cr9X, Sky News, Associated Press, ...)  #Seoul #SouthKorea  https://t.co/ZGE3FRe6b7"
4717,2022-10-29,Was für ein Drama #Seoul 😭
4718,2022-10-29,"These are some crazy scenes from #Seoul, what’s happening in this world 🙏🏼  https://t.co/RZQ7hAEYvH"
4719,2022-10-29,Scary news from #Seoul    https://t.co/S1Xm9wJKyL
4720,2022-10-29,"Many bodies on the streets following a massive stampede during a Halloween party in Itaewon, South Korea. Atleast 120 people killed in Seoul stampede. 😨  #SouthKorea #Itaewon #Seoul  https://t.co/zswPHcAjZp"
4721,2022-10-29,#이태원사고 #Seoulkorea #Itaewon #Halloween #Prayer #SouthKorea #Seoul 🕯️🙏🏻🕯️  https://t.co/nTtmeSYEvq
4722,2022-10-29,"Almeno 120 persone sono morte e più 150 ferite dopo una fuga precipitosa dalla calca della festa di Halloween nella capitale sudcoreana di #Seoul , affermano i funzionari locali.   https://t.co/tl6MdAJHEB"
4723,2022-10-29,#SouthKorea: Seoul में बड़ी घटना #helloweenfestivities में भगदड़ 150 लोगों के घायल दर्जनों लोग कार्डियक अरेस्ट से पीड़ित हादसे में अबतक 120 लोगों की मौत #halloween2022 #itaewon #seoul #southkorea #SeoulStampede #seoulkorea #southkoreastamps #HalloweenHavoc #Halloween  https://t.co/rnHiOjaTt8
4724,2022-10-29,@encoreedusud C'est juste terrifiant comment un moment de liesse a pu finir en une telle tragédie.Toutes mes pensées vont aux familles des victimes🙏 #Itaewon #Seoul #🕊
4725,2022-10-29,"South Korea Halloween crush kills 120, injures 100 - officials - #south_korea #korea #south #seoul  https://t.co/cYFwimGRUi"
4726,2022-10-29,"Choi Seong-beom, chief of #Seoul’s Yongsan fire department, said the death toll could rise and that an unspecified number among the injured were in critical condition following the #stampede in leisure district of Itaewon.  #Halloween"
4727,2022-10-29,At least 120 killed during incident at #Halloween festivities in #Seoul  #SouthKorea
4728,2022-10-29,#Seoul #CuteCats  https://t.co/Z3ScvgHE1n
4729,2022-10-29,Officials say death toll has increased to 59 in Seoul crowd surge at popular party area Itaewon #Halloween #Itaewon #SouthKorea #Seoul #साउथकोरिया  https://t.co/H7vsVLETDT via @news_flicker
4730,2022-10-29,South Korea Halloween crush: Video shows panic as crowd surges - #south_korea #crowd #korea #south #video #seoul  https://t.co/nNy8KIEatj
4731,2022-10-29,"Footage is horrific, can't bear to share it. So reminiscent of Hillsborough 😔 Condolences to the people of #Seoul and #SouthKorea  Thoughts and Prayers are with you 🙏"
4732,2022-10-29,Une #bousculade fait 120 morts et 100 blessés à #Seoul lors d’une fête d’#Halloween.  https://t.co/IfNxNie76c
4733,2022-10-29,C'est nouveau çà ! Avant #Pfizer les mouvements de foules ne provoquaient pas des arrêts cardiaques à foison ! Même les jeunes ont le coeur très fragile depuis quelques mois ! Quelqu'un pour enquêter ? #Seoul
4734,2022-10-29,My heart goes out to those injured and the friends and relatives of the deceased. #Itaewon #Seoul #tragedy #SouthKorea
4735,2022-10-29,"""halloween crowd crush in Itaewon""  Hindustan Times @htTweets : At least 120 people were killed and 100 more were injured as they were crushed by a large crowd pushing forward on a narrow street during #Halloween festivities in the capital of #Seoul, South Korean officials said.  https://t.co/zZSgVveINg"
4736,2022-10-29,#Halloween-Feiern: Mindestens 120 Tote nach Gedränge in #Seoul  https://t.co/RRMmpSe90V  100 Menschen seien verletzt worden. Der Zustand einiger Verletzter sei ernst. Die Zahl der Toten könne weiter steigen.. #ItaewonStampede
4737,2022-10-29,Bodies line the streets of Seoul after Halloween crush horror：at least 59 dead and 150 injured.  #Halloween #seoul  https://t.co/ZdtdgGDfl5
4738,2022-10-29,#Seoul I am so shocked and terribly saddened by the very unfortunate turn of events. Halloween celebrations had been growing specifically around Itaewon. They came so well prepared and with costumes so close to reality.That it had to go so horribly wrong is beyond words. 1/n
4739,2022-10-29,"South Korea: 120 dead, over 100 injured in stampede at Halloween event in Seoul | Indiablooms - First Portal on Digital News Management  https://t.co/TRVnCApSz9  #Itaewon, #SouthKorea, #Seoul, #Halloween, #ItaewonStampede"
4740,2022-10-29,I was struck in India at Holi Celebration same as what happened in #seoul that's too scary to even imagine that day 🙂 #Seoul #압사사고 #Itaewon  https://t.co/4HySrccWsn
4741,2022-10-29,"At least 59 people killed, 150 injured in incident involving a large crowd at #Halloween festivities in #Seoul. @Seoul_gov"
4742,2022-10-29,🇰🇷 #Séoul : un nouveau bilan officiel fait état de 120 morts et 100 blessés.
4743,2022-10-29,"Seoul Horror: 59 Dead, 150 Injured After Stampede at Halloween Party in Itaewon (Video)  https://t.co/aXPFybxNlL #Seoul #Itaewon #Stampede #Halloween #HalloweenHavoc #Halloween2022 #SouthKorea #Deaths #Video"
4744,2022-10-29,#Seoul 🇰🇷😓#seoulhalloween #bouscule #crisecardiaque des jeunes 😞en perdus malheureusement la vie dans un moment de fête #Halloween même s’ils sont loin inconnus pour moi j’ai une pensée🥲 pour leurs familles et les hommes de secours qui ont fait le maximum pour sauver l’humain
4745,2022-10-29,120 dead after Halloween crowd surge in #Seoul   #SouthKorea
4746,2022-10-29,"Watch video of a Halloween party in the #Itaewon area of #Seoul, South  #halloweenparty2022  #Halloweenparty itaewon seoul ปาร์ตี้ฮาโลวีน วันฮาโลวีน #วันฮาโลวีน  full Video👇  https://t.co/eG4iqNyORx  https://t.co/sDNF8o4P3J"
4747,2022-10-29,De tout cœur avec  #Séoul et la Corée. Tellement injuste de voir ce drame alors qu’on s’apprête à fêter. 🎃
4748,2022-10-29,"⚡⚡At least 120 people have been killed and 100+ injured in a stampede during a Halloween event ntonight in the Itaewon area of #Seoul, So. Korea⚡⚡  The images/video are so horrific I cannot link to them. Below (R) covered w/blue tarps are some of the bodies. 😢🙏  https://t.co/yCD1JikenJ"
4749,2022-10-29,South Korea imported US capital and with a lag its culture like #Halloween. #Seoul stampede is the price it pays for the latter.
4750,2022-10-29,Un pensiero alle persone decedute nella tragedia di Seul e a chi sta lottando per la vita negli ospedali. 🙏 #Itaewon #Seul #Seoul #Halloween  https://t.co/OD42E6gqdB
4751,2022-10-29,Inmiddels is er bekend gemaakt dat de slachtoffers door verdrukking om het leven zijn gekomen. #seoul
4752,2022-10-29,Per il #tg1 è la calca ad aver causato i morti di #Seoul #Halloween
4753,2022-10-29,Stampede 💔  #Seoul #SouthKorea
4754,2022-10-29,"#Aggiornamnti #CoreadelSud, 120 morti alla festa di #Halloween: sono stati schiacciati dalla folla nel quartiere di #Itaewon, uno dei più frequentati dai giovani della città.   #seoulhalloween #seoul #Seoulkorea @vinmorgante"
4755,2022-10-29,"At least 120 people were killed today and some 100 were injured in a stampede in central #Seoul when thousands crowded into narrow streets to celebrate #Halloween, officials said. (AFP)"
4756,2022-10-29,At least 120 have been killed and 100 injured in the Halloween accident in South Korea - #south_korea #korea #south #seoul #asia #soul  https://t.co/SzMv0NAXS7
4757,2022-10-29,South Korea: Over 100 killed in Halloween stampede in Seoul - #south_korea #korea #seoul #south #news  https://t.co/LBNSZ8DPQq
4758,2022-10-29,Halloween stampede in South Korea: 120 dead - #south_korea #korea #south #seoul  https://t.co/OUJhpmBUM2
4759,2022-10-29,Officials: 120 dead after Halloween crowd surge in Seoul - #international #south_korea #crowd #seoul  https://t.co/YlDhxT85BW
4760,2022-10-29,Frygtelige billeder der kommer fra #seoul. Alt tyder på at over 100 mennesker er døde under en Halloween fejring i #Itaewon bydelen. Tragisk. #SeoulStampede
4761,2022-10-29,#SVT report at least 120 dead in tragic crush at S. Korean #halloween event in #Seoul. Dozens of victims of cardiac arrest.    https://t.co/QfJv6o2f4N
4762,2022-10-29,Très grande tristesse 😢 #seoul
4763,2022-10-29,J'ai jamais aimé #Halloween  120 morts à #Seoul 😢🙏
4764,2022-10-29,Really devastated to hear the news from Seoul tonight :/ Itaewon is one of the primary night-life districts &amp; many expats frequent it. I went there for the first time in 2003 and and last time was only few months ago :(  #seoul #korea #itaewon #halloween   https://t.co/Vo06LUAqyB
4765,2022-10-29,120 Tote bei Massengedränge in Südkorea   #Massengedränge #Seoul #Südkorea #Tote   https://t.co/D934r2G9Tg
4766,2022-10-29,120人まで死亡者が増えてるぜ😥ヤバいってレベルじゃなくなってる💧 #梨泰院 #イテオン #Itaewon #Seoul #Korea QT 韓国ソウルの繁華街で120人死亡　消防当局、雑踏事故で：日本経済新聞  https://t.co/Z4czJCvLpA
4767,2022-10-29,Officials say death toll has increased to 120 in Seoul crowd surge during Halloween festivities - #international #south_korea #crowd #seoul  https://t.co/FbrVZaISyK
4768,2022-10-29,【更新｜死亡人數增至120人】據韓聯社最新消息，韓國首爾梨泰院踩踏事故死亡人數已上升至120人，另有約100人受傷。#seoul #halloween #梨泰院
4769,2022-10-29,#Seoul 🇰🇷 Halloween evenement loopt uit op drama  Zeker 120 doden  https://t.co/FOEez8Lh3B
4770,2022-10-29,"My heart goes out to everyone in #Itaewon #Seoul💔 I cannot imagine the devastation felt by all those involved , it’s heartbreaking 💔 truly awful #prayingforSeoultonight🙏🏻"
4771,2022-10-29,🇰🇷🇫🇷Prions pour nos amis coréens après le terrible drame survenu à Séoul. Que le Christ vous réconforte. Amen 🙏✝️⛪️🕯️🕯️#Séoul  🇰🇷🇫🇷서울의 끔찍한 비극 이후에 우리의 한국 친구들을 위해 기도합시다.  그리스도께서 당신을 위로하시기를 바랍니다.  아멘 🙏✝️⛪️🕯️🕯️#서울  https://t.co/JM3QaB1SGv
4772,2022-10-29,Des dizaines de personnes ont été prises en charge en arrêt cardiaque à Séoul ce samedi 29 octobre lors des célébrations d’Halloween  #Halloween #Seoul #TesYeuxSurLeMonde   https://t.co/gO9OHmRAMG
4773,2022-10-29,"#seoul #Itaewon ho visto delle immagini a dir poco scioccanti, stavo quasi per svenire. Una vera ecatombe, sono sconvolta"
4774,2022-10-29,"""An estimate 300 000 people will gather in that area this weekend. Extra-officers on shift and special attention to prevent ANY POSSIBLE ACCIDENT"" (on Arirang news only yesterday). #Seoul #Itaewon"
4775,2022-10-29,#seoul 250 dead.
4776,2022-10-29,Nuit d'horreur à #Séoul. Un nouveau bilan fait état d'au moins 120 morts et 100 blessés dans un mouvement de foule lors des festivités d'Halloween dans le quartier Itaewon  https://t.co/kfsBuZb6L7
4777,2022-10-29,120 Dead after Halloween Crowd Surge in Seoul  #SouthKorea #Seoul #Halloween  https://t.co/eqkGMrqxIg
4778,2022-10-29,"Wow, just wow 😔 #seoul #halloween"
4779,2022-10-29,"Watch: दक्षिण कोरिया की राजधानी सियोल से बड़ी खबर, हैलोवीन पार्टी में मची भगदड़ में मरने वालों की संख्या बढ़ी   @AnchorSonal95 | @AshishSinghLIVE | @JournoPranay    https://t.co/smwhXUROiK   #HalloweenParty #Seoul #SouthKorea  https://t.co/mQ0Os1sUlH"
4780,2022-10-29,Görüntüler dehşet verici ya izlerken kendimden geçtim resmen nasıl böyle bir şey olabilir ya Allah'ım çok acı 🥺 umarım kayıp sayısı artmaz.  #SouthKorea #seoul #Halloween  #Itaewon  https://t.co/gsKVJkoSda
4781,2022-10-29,WTHalloween Heck From Too Many Party 🙏🏾🙏🏾 #Seoul 😳  https://t.co/hpaXFMhMgJ
4782,2022-10-29,@BNONews Some of the videos coming out are tough to watch. City Officials who planned the event need to be held accountable #Seoul #Itaewon
4783,2022-10-29,OMG #Halloween horror in #Seoul
4784,2022-10-29,"At least 120 people were killed and another 100 injured after they were crushed in a large Halloween crowd in #Seoul on Saturday night, the city's fire department said  https://t.co/hYcXThaLGV"
4785,2022-10-29,Last Scorpio szn we had travis scott’s concert deaths and now we have this happen in #Seoul. Prays to the people who are going thru it. When will we learn to not overcrowd each other causing suffocation..
4786,2022-10-29,SO TRAGIC. Crushing is such a horrifying death. :(   Officials: (at least) 120 dead after Halloween crowd surge in #Seoul  ... and 100 more were injured as they were crushed by a large crowd pushing forward on a narrow street during Halloween #STAMPEDE   https://t.co/HxCixnmFHn
4787,2022-10-29,"Sadly, the numbers of reported #stampede-related #deaths in #Seoul has gone up significantly. As I'm typing this tweet (at 18:18 UTC) the reported number of deaths is 120. #SouthKorea #ItaewonDistrict #ItaewonArea #Asia #Halloween #crowd #Asia    https://t.co/xZwTh02Ryc"
4788,2022-10-29,"Calca festa #Halloween: 120 morti accertate e 100 feriti, numeri che potrebbe salire ancora. Follia #Seoul"
4789,2022-10-29,"120 morti e 100 feriti..per una festa..io sono senza parole, penso al dolore delle famiglie 💔🙏 #CoreadelSud #seoulhalloween #seoul"
4790,2022-10-29,🚨 #BREAKING #BreakingNews   120 people killed in #Seoulkorea #Seoul in stampede #Itaewon   #SouthKorea 🇰🇷 #News #Новости  https://t.co/bREsC7pvlX
4791,2022-10-29,Sconvolta 😔😔😔#CoreadelSud #seoulhalloween #Halloween #seoul   https://t.co/q76nhtVtNq
4792,2022-10-29,"Death toll rises to 120, 100 injured in #Seoul #Halloween  stampede: official   #Itaewon #이태원 #이태원사고 #압사사고"
4793,2022-10-29,The Hallowe'en tragedy in Seoul is highly triggering.  I'd recommend those susceptible to proceed with caution and mute if needed:  Itaewon 이태원 Halloween Seoul    I send my heatfelt thoughts to those lost and those that are grieving.  #Seoul🙏🏻💔
4794,2022-10-29,#UPDATE: Number of deaths reported from stampede in a central district of #SouthKorea capital #Seoul has risen to 120..  #BREAKING #Halloween #Itaewon #seoulstampede
4795,2022-10-29,"A scary thing that happened in broad daylight in Myeonmok-dong, Seoul   https://t.co/8vPMKtKDap   Even sashimi   #broaddaylight #Seoul   https://t.co/8vPMKtKDap"
4796,2022-10-29,@ANI May departed soul rest in peace 🙏 #Itaewon #Seoul #SouthKorea
4797,2022-10-29,"(Le  https://t.co/oXWWVe7iWK): #Corée du Sud : à #Séoul, des dizaines de personnes en arrêt cardiaque lors des célébrations de Halloween : Les victimes semblent avoir été prises dans des mouvements de foule dans le quartier d’Itaewon, où des..  https://t.co/3VnjO9J6dt  https://t.co/PGEKS98Nj4"
